movie_slug,imdb_id,language,oscar_wins,oscar_nominations
sugarcane,tt30319854,English,0,3
sullivans-travels,tt0034240,English,0,0
summer-1993,tt5897636,Catalan,0,0
summer-hours,tt0836700,French,0,0
summer-of-soul-or-when-the-revolution-could-not-be-televised,tt7378922,English,4,4
summer-wars,tt1474276,Japanese,0,0
sunrise-1927,tt0018455,English,3,4
sunset-boulevard,tt0043014,English,8,15
super-size-me,tt0390521,English,0,1
superbad,tt0829482,English,0,0
superhero-movie,tt0426592,English,0,0
superman,tt0040852,English,0,0
superman-ii,tt0081573,English,0,0
support-the-girls,tt6859352,English,0,0
sweeney-todd-the-demon-barber-of-fleet-street,tt0028331,English,0,0
sweet-country,tt0092034,English,0,0
sweet-sixteen,tt0083146,English,0,0
sweet-smell-of-success-re-release,tt0051036,English,0,0
sweetie,tt0020469,English,0,0
swing-time,tt0028333,English,1,1
swingers,tt0117802,English,0,0
swordfish,tt0244244,English,0,0
sympathy-for-mr-vengeance,tt0310775,Korean,0,0
synonyms,tt7016254,Hebrew,0,0
syriana,tt0365737,English,1,2
take-me-home-tonight,tt0810922,English,0,0
take-shelter,tt1675192,English,0,0
taken,tt0208495,English,0,0
takers,tt1135084,English,0,0
tales-of-the-grim-sleeper,tt3904186,English,0,0
talk-to-her,tt0287467,Spanish,1,1
talladega-nights-the-ballad-of-ricky-bobby,tt0415306,English,0,0
tampopo,tt0092048,Japanese,0,0
tangerine,tt0195329,,0,0
tangled,tt0117831,,0,0
tantura,tt16378034,,0,0
tar-2022,tt0116490,,0,0
tarnation,tt0390538,English,0,0
tarzan,tt0120855,English,0,0
taste-of-cherry,tt0120265,Persian,0,0
taxi-driver-1976,tt0047561,Hindi,0,0
taxi-to-the-dark-side,tt0854678,English,2,0
taxidermia,tt0410730,Hungarian,0,0
taylor-swift-the-eras-tour,tt28814949,English,0,0
tchoupitoulas,tt2011265,,0,0
tea-with-the-dames,tt7363336,English,0,0
teenage-mutant-ninja-turtles-1990,tt0100758,English,0,0
teenage-sex-and-death-at-camp-miasma,tt35298123,English,0,0
tell-no-one,tt0362225,French,0,0
ten,tt0111392,,0,0
ten-canoes,tt0466399,Yolŋu,0,0
tenacious-d-in-the-pick-of-destiny,tt0365830,English,0,0
tenebrae,tt0084777,Italian,0,0
terminator-2-judgment-day,tt0103064,English,10,13
terminator-3-rise-of-the-machines,tt0181852,English,0,0
terminator-salvation,tt0438488,English,0,0
terms-of-endearment,tt0086425,English,3,15
terrestrial-verses,tt27502360,Persian,0,0
tess,tt0080009,English,5,6
test-pattern,tt10121508,,0,0
the-13th-warrior,tt0120657,English,0,0
the-39-steps,tt0026029,English,0,0
the-6th-day,tt0216216,English,0,0
the-a-team,tt0429493,English,0,0
the-abyss,tt0096754,English,4,11
the-act-of-killing,tt13304302,,0,0
the-addams-family,tt0101272,English,0,1
the-adjustment-bureau,tt1385826,English,0,0
the-adventures-of-baron-munchausen,tt0036191,German,0,0
the-adventures-of-robin-hood-re-release,tt0029843,English,3,3
the-adventures-of-tintin,tt0983193,English,0,1
the-african-queen,tt0043265,English,1,4
the-age-of-innocence,tt0014651,,0,0
the-alabama-solution,tt35307139,English,0,2
the-apartment,tt0053604,English,5,10
the-apostle,tt0118632,English,0,1
the-arbor,tt1623008,English,0,0
the-art-of-getting-by,tt1645080,English,0,0
the-artist,tt1248290,Spanish,0,0
the-asphalt-jungle,tt0042208,English,0,4
the-assassin,tt0044378,English,0,0
the-autobiography-of-nicolae-ceausescu,tt1646958,Romanian,0,0
the-aviator,tt0019664,English,0,0
the-awful-truth,tt0015589,,0,0
the-babadook,tt2321549,English,0,0
the-bad-and-the-beautiful,tt0044391,English,8,9
the-bad-lieutenant-port-of-call---new-orleans,tt1095217,English,0,0
the-bad-news-bears,tt0074174,English,0,0
the-band-wagon,tt0045537,English,0,4
the-bank-job,tt0200465,English,0,0
the-banshees-of-inisherin,tt11813216,English,0,7
the-battle-of-algiers,tt0058946,Arabic,0,3
the-beach,tt0163978,English,0,0
the-beaches-of-agnes,tt1129435,English,0,0
the-beasts,tt0095162,,0,0
the-beaver,tt1321860,English,0,0
the-believer,tt0247199,Hebrew,0,0
the-best-of-youth,tt0346336,Italian,0,0
the-best-years-of-our-lives,tt0036868,English,6,6
the-big-risk,tt0052698,French,0,0
the-big-short,tt1596363,English,2,4
the-big-sick,tt5462602,English,0,2
the-big-sleep,tt0038355,English,0,0
the-big-year,tt1053810,English,0,0
the-birdcage,tt0115685,English,0,2
the-birds,tt0056869,English,0,1
the-black-stallion,tt0078872,English,0,2
the-blair-witch-project,tt0185937,English,0,0
the-blind-side,tt0878804,English,1,1
the-blue-angel,tt0020697,English,0,0
the-blue-caftan,tt17679584,Arabic,0,0
the-blues-brothers,tt0080455,English,0,0
the-body-remembers-when-the-world-broke-open,tt8230872,,0,0
the-bodyguard,tt0087315,,0,0
the-bone-collector,tt0145681,English,0,0
the-book-of-eli,tt1037705,English,0,0
the-boondock-saints,tt0144117,English,0,0
the-bourne-identity,tt0258463,English,0,0
the-bourne-supremacy,tt0372183,English,0,0
the-bourne-ultimatum,tt0440963,English,4,4
the-boy-and-the-heron,tt6587046,Japanese,2,1
the-boy-in-the-striped-pajamas,tt0914798,English,0,0
the-breakfast-club,tt0088847,English,0,0
the-bride-of-frankenstein,tt0026138,English,0,1
the-bridge-on-the-river-kwai,tt0050212,English,7,8
the-bridges-of-madison-county,tt0112579,English,0,1
the-brothers-bloom,tt0844286,English,0,0
the-brutalist,tt8999762,English,3,10
the-bucket-list,tt0825232,English,0,0
the-butterfly-effect,tt0112933,Spanish,0,0
the-cable-guy,tt0115798,English,0,0
the-cave-2019,tt0239020,Dutch,0,0
the-celebration,tt0154420,Danish,0,0
the-cell,tt0163426,,0,0
the-chambermaid,tt12981832,,0,0
the-chaser,tt0018761,,0,0
the-china-syndrome,tt0078966,English,0,7
the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe,tt0363771,English,2,9
the-chronicles-of-narnia-the-voyage-of-the-dawn-treader,tt0980970,English,0,0
the-cider-house-rules,tt0124315,English,2,6
the-circle,tt0015684,English,0,0
the-circus,tt0018773,English,1,0
the-city-of-lost-children,tt0112682,French,0,0
the-class,tt0929809,Turkish,0,0
the-climb,tt0090851,,0,0
the-collector,tt0059043,English,0,3
the-color-of-paradise,tt0191043,Persian,0,0
the-color-purple,tt0088939,English,0,23
the-company-men,tt1172991,English,0,0
the-conformist-re-release,tt0065571,Italian,0,1
the-conspirator,tt0054964,Japanese,0,0
the-constant-gardener,tt0387131,English,1,4
the-conversation,tt0071360,English,0,3
the-count-of-monte-cristo,tt0002767,,0,0
the-cove,tt1313104,Japanese,1,0
the-crazies,tt0069895,English,0,0
the-crow,tt0109506,English,0,0
the-crying-game,tt0104036,English,1,4
the-curious-case-of-benjamin-button,tt0421715,English,7,20
the-da-vinci-code,tt0382625,English,0,0
the-damned-united,tt1226271,English,0,0
the-darjeeling-limited,tt0838221,English,0,0
the-dark-crystal,tt0083791,English,0,0
the-dark-knight,tt0468569,English,1,14
the-day-after-tomorrow,tt0319262,English,0,0
the-day-he-arrives,tt1922561,Korean,0,0
the-day-the-earth-stood-still-1951,tt0043456,English,0,0
the-dead-pool,tt0094963,English,0,0
the-dead-zone,tt0085407,English,0,0
the-death-of-mr-lazarescu,tt0456149,Romanian,0,0
the-death-of-stalin,tt4686844,English,0,0
the-debt,tt0007844,,0,0
the-decline-of-western-civilization,tt0082252,English,0,0
the-deep-blue-sea,tt0047978,English,0,0
the-deer-hunter,tt0077416,Russian,6,13
the-delinquents,tt0050302,English,0,0
the-departed,tt0407887,English,2,3
the-departure,tt0061605,French,0,0
the-descendants,tt1033575,English,3,5
the-descent,tt0435625,English,0,0
the-devils-advocate,tt0118971,English,0,0
the-devils-backbone,tt0066984,English,0,0
the-devils-rejects,tt0395584,English,0,0
the-diary-of-a-teenage-girl,tt3172532,English,0,0
the-disappearance-of-shere-hite,tt24078380,English,0,0
the-disciple,tt0005200,,0,0
the-discreet-charm-of-the-bourgeoisie,tt0068361,Spanish,1,3
the-dissident,tt11382384,Arabic,0,0
the-diving-bell-and-the-butterfly,tt0401383,French,0,3
the-doors,tt0101761,English,0,0
the-double-life-of-veronique,tt0101765,Polish,0,0
the-dreamers,tt0309987,English,0,0
the-duke-of-burgundy,tt2570858,English,0,0
the-eagle,tt0009030,,0,0
the-edge-of-democracy,tt6016744,Portuguese,1,4
the-edge-of-heaven,tt0880502,English,0,0
the-elephant-man,tt0080678,English,0,10
the-empty-hours,tt3249158,,0,0
the-end-of-the-tour,tt0193134,,0,0
the-endless-summer,tt0060371,English,0,0
the-endurance,tt0264578,English,0,0
the-english-patient,tt0116209,Arabic,0,0
the-eternal-memory,tt24082488,Spanish,0,0
the-evil-dead,tt0083907,English,0,0
the-exorcism-of-emily-rose,tt0404032,English,0,0
the-exorcist-1973,tt0070047,English,0,0
the-fabelmans,tt14208870,English,0,0
the-fabulous-baker-boys,tt0097322,English,0,0
the-faculty,tt0133751,English,0,0
the-fall,tt0051465,Spanish,0,0
the-fallen-idol,tt0040338,English,0,1
the-fallout,tt11847410,English,0,0
the-family-man,tt0218967,English,0,0
the-farewell,tt0085202,Swedish,0,0
the-farthest,tt6223974,English,0,0
the-fast-and-the-furious,tt0046969,English,0,0
the-father,tt0069752,Turkish,0,0
the-favourite,tt5083738,English,1,9
the-fifth-element,tt0119116,English,0,0
the-filth-and-the-fury,tt0236216,English,0,0
the-firm,tt0106918,English,0,2
the-first-wave,tt11893952,,0,0
the-fisher-king,tt0101889,English,1,6
the-fits,tt4238858,,0,0
the-flat,tt2071620,Hebrew,0,0
the-florida-project,tt5649144,English,0,1
the-flowers-of-war,tt1410063,Chinese,0,0
the-fly,tt0051622,English,0,0
the-fog-of-war-eleven-lessons-from-the-life-of-robert-s-mcnamara,tt0317910,English,1,0
the-fool,tt0015833,,0,0
the-forbidden-kingdom,tt0865556,English,0,0
the-forbidden-room,tt0010141,,0,0
the-french-connection-1971,tt0067116,English,3,7
the-friends-of-eddie-coyle,tt0070077,English,0,0
the-fugitive,tt0024042,,0,0
the-full-monty,tt0119164,English,1,2
the-furious,tt0187034,,0,0
the-gatekeepers,tt2309788,Hebrew,0,2
the-gay-divorcee,tt0025164,English,1,6
the-general-1998,tt0017925,English,0,0
the-ghost-writer,tt1139328,English,0,0
the-gift,tt0193192,,0,0
the-girl-and-the-spider,tt11967484,German,0,0
the-girl-who-kicked-the-hornets-nest,tt1343097,Swedish,0,0
the-girl-who-played-with-fire,tt1216487,Swedish,0,0
the-girl-with-the-dragon-tattoo,tt1132620,Swedish,0,0
the-girl-with-the-needle,tt10236164,Danish,0,1
the-girl-without-hands,tt5698496,French,0,0
the-gleaners-i,tt0247380,English,0,0
the-go-gos,tt11394468,English,0,0
the-godfather,tt0068646,English,3,13
the-godfather-part-ii,tt0071562,English,8,13
the-godfather-part-iii,tt0099674,English,0,7
the-gold-rush-1925,tt0015864,English,0,2
the-good-shepherd,tt0343737,English,0,3
the-good-the-bad-and-the-ugly,tt0060196,Italian,0,0
the-good-the-bad-the-weird,tt0901487,Korean,0,0
the-goonies,tt0089218,English,0,0
the-graduate,tt0061722,English,0,6
the-grand-budapest-hotel,tt2278388,English,6,10
the-grapes-of-wrath,tt0032551,English,1,5
the-great-beauty,tt2358891,Italian,1,1
the-great-escape,tt0057115,English,0,1
the-great-mouse-detective,tt0091149,English,0,0
the-green-knight,tt9243804,English,0,0
the-green-mile,tt0120689,English,0,6
the-grifters,tt0099703,English,0,3
the-ground-beneath-my-feet,tt7902124,German,0,0
the-grudge-2004,tt0364385,Japanese,0,0
the-guard,tt0123935,Russian,0,0
the-guardian,tt0099710,English,0,0
the-guardians,tt0125754,Norwegian,0,0
the-guilty,tt0039439,English,0,0
the-gunfighter,tt0014107,English,0,0
the-handmaiden,tt4016934,Korean,0,0
the-hangover,tt1119646,English,0,0
the-happiest-day-in-the-life-of-olli-maki,tt4771932,Finnish,0,0
the-hate-u-give,tt5580266,English,0,0
the-headless-woman,tt0178774,Spanish,0,0
the-help,tt1454029,English,1,3
the-hidden-fortress,tt0051808,Japanese,0,0
the-hill,tt0059274,English,0,0
the-hills-have-eyes,tt0077681,English,0,0
the-hitchhikers-guide-to-the-galaxy,tt0371724,English,0,0
the-holdovers,tt14849194,English,1,4
the-holiday,tt0457939,English,0,0
the-honeymoon-killers,tt0064437,English,0,0
the-host,tt0468492,Korean,0,0
the-hours,tt0274558,English,1,7
the-house-of-the-devil,tt1172994,English,0,0
the-hudsucker-proxy,tt0110074,English,0,0
the-human-voice,tt10322278,,0,0
the-hunchback-of-notre-dame,tt0014142,English,0,0
the-hunt-for-red-october,tt0099810,Russian,0,6
the-hurt-locker,tt0887912,English,5,8
the-hustler,tt0054997,English,3,9
the-ice-storm,tt0119349,English,0,0
the-ides-of-march,tt1124035,English,0,3
the-illusionist-1969,tt0087456,Dutch,0,0
the-incredible-hulk,tt0800080,English,0,0
the-incredibles,tt0317705,English,1,5
the-informant!,tt0119368,English,0,0
the-inheritance-2021,tt0039492,English,0,0
the-innocents,tt0055018,English,0,0
the-insider,tt0140352,Arabic,0,10
the-interrupters,tt1319744,English,0,0
the-intruder,tt0023064,English,0,0
the-invention-of-lying,tt1058017,English,0,0
the-invisible-man-1933,tt0024184,English,0,0
the-invite,tt14173636,English,0,0
the-irishman,tt0077749,English,0,0
the-iron-giant,tt0129167,English,0,0
the-iron-lady,tt1007029,English,3,3
the-italian-job,tt0064505,English,0,0
the-jackal,tt0119395,Russian,0,0
the-jacket,tt0366627,English,0,0
the-janes,tt16377356,English,0,0
the-joy-luck-club,tt0107282,English,0,0
the-jungle-book,tt0034928,English,0,6
the-karate-kid,tt0087538,English,0,0
the-karate-kid-1984,tt0087538,English,0,1
the-karate-kid-part-ii,tt0091326,English,0,0
the-kid-with-a-bike,tt1827512,French,0,0
the-kids-are-all-right,tt0842926,English,0,4
the-killer,tt0012350,English,0,0
the-killing,tt0049406,English,0,0
the-killing-of-two-lovers,tt10702148,English,0,0
the-king-and-the-mockingbird,tt0079820,French,0,0
the-king-of-comedy,tt0085794,English,0,0
the-king-of-kong-a-fistful-of-quarters,tt0923752,English,0,0
the-kingdom,tt0431197,Arabic,0,0
the-kingdom-2024,tt0431197,Arabic,0,0
the-kings-speech,tt1504320,English,2,13
the-kite-runner,tt0419887,Pashto,0,1
the-lady-eve,tt0033804,English,0,0
the-lady-vanishes-1938,tt0030341,French,0,0
the-ladykillers-1955,tt0048281,English,0,1
the-lake-house,tt0410297,English,0,0
the-land-before-time,tt0095489,English,0,0
the-last-black-man-in-san-francisco,tt4353250,English,0,0
the-last-days,tt0174852,English,1,0
the-last-detail,tt0070290,English,0,3
the-last-of-the-mohicans,tt0011387,English,0,0
the-last-picture-show,tt0067328,English,2,7
the-last-samurai,tt0099987,,0,0
the-last-seduction,tt0110308,English,0,0
the-last-temptation-of-christ,tt0095497,English,0,0
the-last-waltz,tt0025386,German,0,0
the-lavender-hill-mob,tt0044829,English,1,2
the-legend-of-1900,tt0120731,English,0,0
the-lego-movie,tt1490017,English,0,0
the-leopard-re-release,tt0057091,Italian,0,1
the-letter,tt0020092,English,0,1
the-levelling,tt5158522,English,0,0
the-life-and-death-of-colonel-blimp-1945,tt0036112,English,0,0
the-life-of-david-gale,tt0289992,English,0,0
the-lighthouse-2019,tt0167255,,0,0
the-lincoln-lawyer,tt1189340,English,0,0
the-lion-king,tt0110357,English,1,1
the-little-mermaid,tt0070326,Japanese,0,0
the-lives-of-others,tt0405094,German,1,1
the-lobster,tt2991272,,0,0
the-lodger-a-story-of-the-london-fog,tt0017075,,0,0
the-long-day-closes,tt0104753,English,0,0
the-long-good-friday,tt0081070,English,0,0
the-long-goodbye,tt0070334,English,0,0
the-long-kiss-goodnight,tt0116908,English,0,0
the-longest-yard,tt0071771,English,0,0
the-look-of-silence,tt3521134,Javanese,0,0
the-lord-of-the-rings-the-fellowship-of-the-ring,tt0120737,English,0,0
the-lord-of-the-rings-the-return-of-the-king,tt0167260,English,0,0
the-lord-of-the-rings-the-two-towers,tt0167261,English,0,0
the-lost-boys,tt0093437,English,0,0
the-lost-daughter,tt14445366,,0,0
the-lost-world-jurassic-park,tt0119567,English,0,4
the-love-witch,tt0195890,,0,0
the-lovely-bones,tt0380510,English,0,1
the-machinist,tt0361862,English,0,0
the-madness-of-king-george,tt0110428,English,2,5
the-magdalene-sisters,tt0318411,English,0,0
the-magician-1959,tt0017103,English,0,0
the-magnificent-ambersons,tt0035015,English,0,5
the-maid,tt0474791,English,0,0
the-majestic,tt0268995,English,0,0
the-maltese-falcon,tt0022111,American English,0,0
the-man-in-the-iron-mask,tt0031619,English,0,2
the-man-who-fell-to-earth,tt0074851,English,0,0
the-man-who-knew-too-much,tt0025452,English,0,0
the-man-who-shot-liberty-valance,tt0056217,English,0,1
the-man-who-would-be-king,tt0073341,English,0,7
the-man-without-a-past,tt0311519,Finnish,0,1
the-manchurian-candidate,tt0056218,English,0,0
the-manchurian-candidate-1962,tt0056218,English,0,2
the-martian,tt3659388,English,0,11
the-mask,tt0009358,,0,0
the-mask-of-zorro,tt0120746,English,0,3
the-master,tt0097775,Cantonese,0,0
the-mastermind,tt0319699,Russian,0,0
the-matrix,tt0133093,English,9,9
the-matrix-reloaded,tt0234215,English,0,0
the-matrix-revolutions,tt0242653,English,0,0
the-men-who-stare-at-goats,tt1234548,Arabic,0,0
the-meyerowitz-stories-new-and-selected,tt5536736,English,0,0
the-miracle-of-morgans-creek,tt0037077,English,0,1
the-miracle-worker,tt0056241,English,2,4
the-missing-picture,tt2852470,French,0,1
the-mist,tt0884328,English,0,0
the-mitchells-vs-the-machines,tt7979580,English,0,4
the-mother-and-the-whore,tt0070359,French,0,0
the-mothman-prophecies,tt0265349,English,0,0
the-motorcycle-diaries,tt0318462,Spanish,1,1
the-mummy,tt0023245,English,0,0
the-mummy-returns,tt0209163,English,0,0
the-muppet-christmas-carol,tt0104940,English,0,0
the-muppet-movie,tt0079588,English,0,2
the-naked-gun-212-the-smell-of-fear,tt0102510,English,0,0
the-naked-gun-from-the-files-of-police-squad!,tt0095705,English,0,0
the-naked-kiss,tt0058390,English,0,0
the-namesake,tt0433416,English,0,0
the-negotiator,tt0120768,English,0,0
the-nest,tt0018198,,0,0
the-new-world,tt0402399,English,0,1
the-next-three-days,tt1458175,English,0,0
the-night-of-the-12th,tt16953666,French,0,0
the-night-of-the-hunter,tt0048424,English,0,0
the-nightmare-before-christmas,tt0107688,English,0,4
the-ninth-gate,tt0142688,English,0,0
the-northman,tt11138512,English,0,0
the-notebook,tt0332280,English,0,0
the-novice,tt0073469,Italian,0,0
the-odd-couple,tt0063374,English,0,2
the-odyssey-2026,tt10567648,,0,0
the-omen-1976,tt0075005,English,1,1
the-one,tt0267804,English,0,0
the-ornithologist,tt4929038,Mirandese,0,0
the-orphanage,tt0464141,Spanish,0,0
the-other-boleyn-girl,tt0467200,English,0,0
the-other-guys,tt1386588,English,0,0
the-other-side-of-hope,tt5222918,Arabic,0,0
the-outlaw-josey-wales,tt0075029,English,0,1
the-outsiders,tt0060201,Spanish,0,0
the-overnighters,tt3263996,English,0,0
the-painted-veil,tt0025617,English,0,0
the-parent-trap,tt0055277,English,0,2
the-passenger-re-release,tt0073580,English,0,0
the-passion-of-joan-of-arc,tt0019254,French,0,0
the-passion-of-the-christ,tt0335345,Aramaic,0,4
the-past,tt0183522,,0,0
the-patriot,tt0007160,,0,0
the-pelican-brief,tt0107798,English,0,0
the-people-vs-larry-flynt,tt0117318,English,0,1
the-perfect-neighbor,tt34962891,English,0,4
the-perfect-storm,tt0177971,English,0,8
the-phantom-of-the-opera,tt0016220,English,0,0
the-philadelphia-story,tt0032904,English,2,4
the-pianist,tt0102663,English,0,0
the-piano,tt0107822,English,3,6
the-piano-teacher,tt0254686,French,0,0
the-player,tt0105151,English,0,2
the-pledge,tt0237572,English,0,0
the-post,tt12272734,,0,0
the-postman-always-rings-twice-1969,tt0038854,English,0,0
the-power-of-the-dog,tt10293406,English,0,13
the-powerpuff-girls,tt15195592,,0,0
the-presidents-cake,tt36580119,Iraqi Arabic,0,0
the-prestige,tt0482571,English,0,2
the-prince-of-egypt,tt0120794,Hebrew,0,2
the-princess-and-the-frog,tt0780521,English,0,2
the-princess-bride,tt0093779,English,0,0
the-princess-diaries,tt0247638,English,0,0
the-producers-1968,tt0063462,English,1,2
the-professional,tt0082949,French,0,0
the-proposal,tt0179435,English,0,0
the-proposal-2019,tt0179435,English,0,0
the-proposition,tt0119960,,0,0
the-punisher,tt0098141,English,0,0
the-purple-rose-of-cairo,tt0089853,English,0,1
the-queen,tt0063477,English,0,0
the-queen-of-versailles,tt2125666,English,0,0
the-quick-and-the-dead,tt0057441,English,0,0
the-quiet-american,tt0052106,English,0,0
the-quiet-girl,tt15109082,Irish,0,0
the-quiet-man,tt0045061,English,2,8
the-rainmaker,tt0017307,English,0,0
the-reader,tt0095511,French,0,0
the-reason-i-jump,tt9098928,English,0,0
the-red-turtle,tt3666024,,0,2
the-remains-of-the-day,tt0107943,English,0,8
the-rescue-2021,tt0008508,,0,0
the-rescuers-1977,tt0076618,English,0,0
the-return-2004,tt0058487,Serbian,0,0
the-rider,tt27590165,,0,0
the-right-stuff,tt0086197,English,10,18
the-road-to-el-dorado,tt0138749,English,0,0
the-road-warrior,tt0082694,English,0,0
the-roaring-twenties,tt0031867,English,0,0
the-rock,tt0117500,English,0,3
the-rocky-horror-picture-show,tt0073629,English,0,0
the-rules-of-the-game,tt0031885,French,0,0
the-rundown,tt0327850,English,0,0
the-running-man,tt0057463,English,0,0
the-sacrifice,tt0091670,Swedish,0,0
the-saint,tt0120053,English,0,0
the-salesman,tt0200541,,0,0
the-salt-of-the-earth,tt3674140,Portuguese,0,3
the-samurai-and-the-prisoner,tt39602215,Japanese,0,0
the-santa-clause,tt0111070,English,0,0
the-savages,tt0775529,English,0,2
the-scent-of-green-papaya,tt0107617,Vietnamese,0,1
the-score,tt0077881,Swedish,0,0
the-searchers,tt0049730,English,0,0
the-second-mother,tt28313381,Korean,0,0
the-secret-agent-2025,tt0117582,English,0,2
the-secret-in-their-eyes,tt1305806,Spanish,1,0
the-secret-of-kells,tt0485601,Irish,0,1
the-secret-of-the-grain,tt0487419,French,0,0
the-secret-world-of-arrietty,tt1568921,Japanese,0,0
the-seed-of-the-sacred-fig,tt32178949,Persian,0,1
the-selfish-giant,tt2304426,English,0,0
the-servant,tt0057490,English,0,0
the-seventh-seal,tt0050976,Swedish,0,0
the-shape-of-water,tt0887779,,0,0
the-shawshank-redemption,tt0111161,English,0,9
the-shop-around-the-corner,tt0033045,English,0,0
the-silence-of-the-lambs,tt0102926,English,3,6
the-simpsons-movie,tt0462538,English,0,0
the-sixth-sense,tt0020389,,0,0
the-skeleton-key,tt0397101,English,0,0
the-skin-i-live-in,tt1189073,Spanish,0,0
the-social-network,tt1285016,English,5,11
the-son,tt0068587,,0,0
the-sorcerers-apprentice,tt0075811,Czech,0,0
the-souvenir,tt6920356,English,0,0
the-souvenir-part-ii,tt6992978,English,0,0
the-sparks-brothers,tt8610436,English,0,0
the-spectacular-now,tt1714206,English,0,0
the-spiderwick-chronicles,tt0416236,English,0,0
the-spongebob-squarepants-movie,tt0345950,English,0,0
the-square-2013,tt0109948,Mandarin,0,0
the-squid-and-the-whale,tt0367089,English,0,1
the-station-agent,tt0340377,English,0,0
the-stepford-wives,tt0073747,English,0,0
the-sting,tt0070735,English,6,10
the-story-of-the-weeping-camel,tt0373861,Mongolian,0,1
the-straight-story,tt0166896,English,0,1
the-strange-little-cat,tt2586000,,0,0
the-stranger-2025,tt0015372,,0,0
the-strangers,tt0482606,English,0,0
the-sum-of-all-fears,tt0164184,Arabic,0,0
the-sweet-hereafter,tt0120255,English,0,1
the-switch,tt0196133,,0,0
the-sword-in-the-stone,tt0057546,English,0,1
the-tale,tt4015500,English,0,0
the-tale-of-silyan,tt37660542,Macedonian,0,0
the-tale-of-the-princess-kaguya,tt2576852,Japanese,0,2
the-talented-mr-ripley,tt0134119,English,0,7
the-taste-of-things,tt19760052,French,0,0
the-teachers-lounge,tt26612950,German,0,0
the-terminal,tt0362227,Russian,0,0
the-terminator,tt0088247,English,0,0
the-territory,tt0083183,English,0,0
the-testament-of-ann-lee,tt34819091,English,0,0
the-texas-chain-saw-massacre,tt0072271,English,0,0
the-texas-chainsaw-massacre,tt0324216,English,0,0
the-texas-chainsaw-massacre-the-beginning,tt0420294,English,0,0
the-thin-man,tt0025878,English,0,3
the-thin-red-line,tt0058648,English,0,0
the-thing,tt0084787,English,0,0
the-thing-1982,tt0084787,English,0,0
the-things-you-kill,tt32367116,English,0,0
the-third-man,tt0041959,English,1,2
the-thirteenth-floor,tt0139809,English,0,0
the-thomas-crown-affair,tt0063688,English,0,1
the-tillman-story,tt1568334,English,0,0
the-time-machine,tt0054387,English,2,2
the-time-travelers-wife,tt0452694,English,0,0
the-town,tt0840361,English,0,1
the-tragedy-of-macbeth,tt0067372,English,0,0
the-train,tt0059825,English,0,2
the-transporter,tt0293662,English,0,0
the-treasure,tt0014446,German,0,0
the-treasure-of-the-sierra-madre,tt0040897,English,2,2
the-tree-of-life,tt0137243,,0,0
the-trip-2011,tt0062395,English,0,0
the-triplets-of-belleville,tt0286244,French,0,1
the-truffle-hunters,tt11394318,,0,0
the-truman-show,tt0120382,English,0,2
the-turin-horse,tt1316540,Hungarian,0,0
the-twilight-samurai,tt0351817,Japanese,0,1
the-unknown-country,tt12783826,English,0,0
the-untouchables,tt0094226,English,1,6
the-usual-suspects,tt0114814,English,2,2
the-vast-of-night,tt6803046,English,0,0
the-velvet-underground,tt7230750,English,0,0
the-village,tt0044799,German,0,0
the-virgin-suicides,tt0159097,English,0,0
the-voice-of-hind-rajab,tt36943034,Arabic,0,1
the-wages-of-fear-1953,tt0046268,French,0,0
the-wailing,tt26750774,Spanish,0,0
the-waiting-room,tt0227763,,0,0
the-war-of-the-roses,tt0098621,English,0,0
the-ward,tt13363938,,0,0
the-warriors,tt0047975,English,0,0
the-way-back,tt0006247,,0,0
the-weather-man,tt0384680,English,0,0
the-wedding-banquet-1993,tt0107156,Standard Taiwanese Mandarin,0,1
the-wedding-singer,tt0120888,English,0,0
the-white-diamond,tt0435776,English,0,0
the-white-ribbon,tt1149362,German,0,2
the-wicker-man-1974,tt0070917,English,0,0
the-wild-bunch,tt0065214,English,0,4
the-wild-child,tt0064285,French,0,0
the-wild-parrots-of-telegraph-hill,tt0424565,English,0,0
the-wild-pear-tree,tt6628102,Turkish,0,0
the-wild-robot,tt29623480,English,0,6
the-wind-rises,tt2013293,Japanese,0,2
the-wind-that-shakes-the-barley,tt0460989,English,0,0
the-wind-will-carry-us,tt0209463,Persian,0,0
the-witch,tt0007574,,0,0
the-witches-of-eastwick,tt0094332,English,0,5
the-wizard-of-oz-re-release,tt0016544,,0,0
the-wolf-house,tt8173728,Spanish,0,0
the-woman-who-left,tt5843990,Tagalog,0,0
the-woman-who-ran,tt11697690,Korean,0,0
the-wonderful-story-of-henry-sugar,tt16968450,English,0,0
the-work,tt42344752,,0,0
the-world-is-not-enough,tt0143145,English,0,0
the-worlds-end,tt1213663,English,0,0
the-worlds-fastest-indian,tt0412080,English,0,0
the-worst-person-in-the-world,tt10370710,Norwegian,0,2
the-wound,tt0180320,Turkish,0,0
the-wrestler,tt0070930,English,0,0
the-wrong-man,tt0051207,English,0,0
the-x-files,tt0120902,Arabic,0,0
the-x-files-i-want-to-believe,tt0443701,Czech,0,0
the-young-victoria,tt0962736,English,1,5
the-zone-of-interest,tt7160372,English,3,2
theater-of-blood,tt0070791,English,0,0
theeb,tt3170902,Arabic,0,1
